poll_id,question_id,race_id,year,race,location,type_simple,type_detail,pollster,pollster_rating_id,methodology,partisan,polldate,samplesize,cand1_name,cand1_id,cand1_party,cand1_pct,cand2_name,cand2_id,cand2_party,cand2_pct,cand3_pct,margin_poll,electiondate,cand1_actual,cand2_actual,margin_actual,error,bias,rightcall,advancedplusminus,comment
24490,88979,1342,2006,2006_Gov-G_MD,MD,Gov-G,Gov-G,Rasmussen Reports/Pulse Opinion Research,277,IVR,,10/26/2006,500,Martin O'Malley,12704,DEM,50,Robert Ehrlich Jr.,12703,REP,47,,3,11/7/2006,52.69,46.16,6.53,3.53,-3.53,1,-1.803159168505872,
55534,89080,1345,2006,2006_Gov-G_MN,MN,Gov-G,Gov-G,Humphrey Institute,143,Live Phone,,10/26/2006,663,Mike Hatch,12715,DEM,45,Tim Pawlenty,12717,REP,39,9,6,11/7/2006,45.73,46.69,-.96,6.96,6.96,0,2.727077222602134,for Humphrey Institute
24449,89260,1353,2006,2006_Gov-G_PA,PA,Gov-G,Gov-G,Quinnipiac University,267,Live Phone,,10/26/2006,933,Ed Rendell,12748,DEM,58,Lynn Swann,12749,REP,35,,23,11/7/2006,60.36,39.64,20.73,2.27,2.27,1,-1.488230473129499,
24490,29728,1589,2006,2006_Sen-G_MD,MD,Sen-G,Sen-G,Rasmussen Reports/Pulse Opinion Research,277,IVR,,10/26/2006,500,Benjamin L. Cardin,2878,DEM,50,Michael S. Steele,2879,REP,45,,5,11/7/2006,54.21,44.2,10.01,5.01,-5.01,1,-.6650295649531465,
55534,136979,1592,2006,2006_Sen-G_MN,MN,Sen-G,Sen-G,Humphrey Institute,143,Live Phone,,10/26/2006,663,Amy Klobuchar,2923,DEM,55,Mark R. Kennedy,2924,REP,33,3,22,11/7/2006,58.06,37.94,20.12,1.88,1.88,1,-3.270215708392322,for Humphrey Institute
24540,29778,1595,2006,2006_Sen-G_MT,MT,Sen-G,Sen-G,Rasmussen Reports/Pulse Opinion Research,277,IVR,,10/26/2006,500,Jon Tester,2950,DEM,51,Conrad Burns,2951,REP,48,,3,11/7/2006,49.16,48.29,.88,2.12,2.12,1,-2.75432024576014,
24431,29669,1598,2006,2006_Sen-G_NJ,NJ,Sen-G,Sen-G,Quinnipiac University,267,Live Phone,,10/26/2006,887,Robert Menendez,2971,DEM,49,Thomas H. Kean,2972,REP,44,,5,11/7/2006,57.2,41.19,16.02,11.02,-11.02,1,1.404671038382389,
24449,29687,1603,2006,2006_Sen-G_PA,PA,Sen-G,Sen-G,Quinnipiac University,267,Live Phone,,10/26/2006,933,Robert P. Casey Jr.,3010,DEM,52,Rick Santorum,3011,REP,42,,10,11/7/2006,58.64,41.28,17.35,7.35,-7.35,1,1.074446930008404,
24700,29938,1609,2006,2006_Sen-G_VA,VA,Sen-G,Sen-G,Roanoke College,292,Live Phone,,10/26/2006,453,Jim Webb,3047,DEM,42,George F. Allen,3048,REP,45,2,-3,11/7/2006,49.59,49.2,.39,3.39,-3.39,0,-.5161889374517046,
24655,29893,1610,2006,2006_Sen-G_WA,WA,Sen-G,Sen-G,Rasmussen Reports/Pulse Opinion Research,277,IVR,,10/26/2006,500,Maria Cantwell,3063,DEM,54,Mike McGavick,3064,REP,42,,12,11/7/2006,56.85,39.93,16.92,4.92,-4.92,1,-.940787053079076,
64386,118452,3674,2006,2006_House-G_CT-5,CT-5,House-G,House-G,University of Connecticut,347,Live Phone,,10/26/2006,762,Christopher Murphy,14213,DEM,46,Nancy L. Johnson,14214,REP,42,,4,11/7/2006,56.46,43.54,12.93,8.93,-8.93,1,2.747316543942169,for Hartford Courant
63853,117556,3874,2006,2006_House-G_NY-25,NY-25,House-G,House-G,Benenson Strategy Group,30,Live Phone,D,10/26/2006,400,Daniel B. Maffei,13824,DEM,42,James T. Walsh,13825,REP,44,,-2,11/7/2006,49.21,50.79,-1.57,.43,-.43,1,-5.886353760913092,for Daniel B. Maffei
64305,118291,3875,2006,2006_House-G_NY-26,NY-26,House-G,House-G,SurveyUSA,325,IVR,,10/26/2006,411,Jack Davis,14379,DEM,45,Thomas M. Reynolds,14380,REP,50,,-5,11/7/2006,48.02,51.98,-3.97,1.03,-1.03,1,-4.31743895939779,for WGRZ-TV
64079,117907,3893,2006,2006_House-G_OH-1,OH-1,House-G,House-G,Grove Insight,129,Live Phone,D,10/26/2006,400,John Cranley,13960,DEM,49,Steve Chabot,13961,REP,40,,9,11/7/2006,47.75,52.25,-4.5,13.5,13.5,0,7.141398976862009,for unspecified Democratic sponsor; among 'voters'
64158,118060,3928,2006,2006_House-G_PA-8,PA-8,House-G,House-G,Muhlenberg College,219,Live Phone,,10/26/2006,421,Patrick J. Murphy,13922,DEM,42,Michael G. Fitzpatrick,13923,REP,47,,-5,11/7/2006,50.3,49.69,.61,5.61,-5.61,0,.4362902735112412,
24258,88739,1331,2006,2006_Gov-G_CA,CA,Gov-G,Gov-G,Field Research Corp. (Field Poll),94,Live Phone,,10/27/2006,795,Phil Angelides,12660,DEM,33,Arnold Schwarzenegger,12662,REP,49,,-16,11/7/2006,38.91,55.88,-16.98,.98,.98,1,-3.38701895682818,
24414,88784,1333,2006,2006_Gov-G_CT,CT,Gov-G,Gov-G,Quinnipiac University,267,Live Phone,,10/27/2006,926,"John DeStefano, Jr.",12671,DEM,35,M. Jodi Rell,12670,REP,59,,-24,11/7/2006,35.45,63.2,-27.76,3.76,3.76,1,-1.540123450933895,
24264,89261,1353,2006,2006_Gov-G_PA,PA,Gov-G,Gov-G,Franklin & Marshall College,106,Live Phone,,10/27/2006,626,Ed Rendell,12748,DEM,58,Lynn Swann,12749,REP,33,,25,11/7/2006,60.36,39.64,20.73,4.27,4.27,1,.4582112227371442,among registered voters
24258,29496,1582,2006,2006_Sen-G_CA,CA,Sen-G,Sen-G,Field Research Corp. (Field Poll),94,Live Phone,,10/27/2006,795,Dianne Feinstein,2828,DEM,55,Richard Dick Mountjoy,2829,REP,33,,22,11/7/2006,59.43,35.02,24.42,2.42,-2.42,1,-3.270154299168302,
24414,29652,1583,2006,2006_Sen-G_CT,CT,Sen-G,Sen-G,Quinnipiac University,267,Live Phone,,10/27/2006,926,Ned Lamont,2839,DEM,37,Joseph I. Lieberman,14516,IND,49,8,-12,11/7/2006,39.73,49.71,-9.98,2.02,,1,-1.423308023760275,
24990,30228,1583,2006,2006_Sen-G_CT,CT,Sen-G,Sen-G,Zogby Interactive/JZ Analytics,395,Online,,10/27/2006,600,Ned Lamont,2839,DEM,37,Joseph I. Lieberman,14516,IND,49,8,-12,11/7/2006,39.73,49.71,-9.98,2.02,,1,-1.912747525768509,for Reuters
24999,30237,1589,2006,2006_Sen-G_MD,MD,Sen-G,Sen-G,Zogby Interactive/JZ Analytics,395,Online,,10/27/2006,600,Benjamin L. Cardin,2878,DEM,49,Michael S. Steele,2879,REP,44,,5,11/7/2006,54.21,44.2,10.01,5.01,-5.01,1,-.8942411860811323,for Reuters
25011,30249,1594,2006,2006_Sen-G_MO,MO,Sen-G,Sen-G,Zogby Interactive/JZ Analytics,395,Online,,10/27/2006,600,Claire McCaskill,2935,DEM,46,Jim Talent,2936,REP,43,,3,11/7/2006,49.58,47.31,2.27,.73,.73,1,-2.844008132980383,for Reuters
25016,30254,1595,2006,2006_Sen-G_MT,MT,Sen-G,Sen-G,Zogby Interactive/JZ Analytics,395,Online,,10/27/2006,600,Jon Tester,2950,DEM,47,Conrad Burns,2951,REP,46,,1,11/7/2006,49.16,48.29,.88,.12,.12,1,-4.282166261266774,for Reuters
25018,30256,1598,2006,2006_Sen-G_NJ,NJ,Sen-G,Sen-G,Zogby Interactive/JZ Analytics,395,Online,,10/27/2006,600,Robert Menendez,2971,DEM,49,Thomas H. Kean,2972,REP,37,,12,11/7/2006,57.2,41.19,16.02,4.02,-4.02,1,-6.064914522916505,for Reuters
25034,30272,1602,2006,2006_Sen-G_OH,OH,Sen-G,Sen-G,Zogby Interactive/JZ Analytics,395,Online,,10/27/2006,600,Sherrod Brown,3004,DEM,49,Michael DeWine,3005,REP,42,,7,11/7/2006,56.16,43.82,12.35,5.35,-5.35,1,.430346371579627,for Reuters
24264,29502,1603,2006,2006_Sen-G_PA,PA,Sen-G,Sen-G,Franklin & Marshall College,106,Live Phone,,10/27/2006,626,Robert P. Casey Jr.,3010,DEM,53,Rick Santorum,3011,REP,38,,15,11/7/2006,58.64,41.28,17.35,2.35,-2.35,1,-4.371179822432981,among registered voters
25039,30277,1603,2006,2006_Sen-G_PA,PA,Sen-G,Sen-G,Zogby Interactive/JZ Analytics,395,Online,,10/27/2006,600,Robert P. Casey Jr.,3010,DEM,48,Rick Santorum,3011,REP,40,,8,11/7/2006,58.64,41.28,17.35,9.35,-9.35,1,3.080595324829694,for Reuters
25044,30282,1604,2006,2006_Sen-G_RI,RI,Sen-G,Sen-G,Zogby Interactive/JZ Analytics,395,Online,,10/27/2006,600,Sheldon Whitehouse,3014,DEM,53,Lincoln Chafee,3015,REP,39,,14,11/7/2006,53.52,46.48,7.04,6.96,6.96,1,2.472771053501087,for Reuters
24211,29449,1605,2006,2006_Sen-G_TN,TN,Sen-G,Sen-G,Benenson Strategy Group,30,Live Phone,D,10/27/2006,560,Harold E. Ford Jr.,4344,DEM,48,Bob Corker,3019,REP,43,,5,11/7/2006,47.99,50.71,-2.72,7.72,7.72,0,3.867178719287895,for Harold E. Ford Jr.
24299,29537,1605,2006,2006_Sen-G_TN,TN,Sen-G,Sen-G,Hamilton Campaigns,130,Live Phone,D,10/27/2006,600,Harold E. Ford Jr.,4344,DEM,46,Bob Corker,3019,REP,40,,6,11/7/2006,47.99,50.71,-2.72,8.72,8.72,0,4.967348370854717,for Harold E. Ford Jr.
25046,30284,1605,2006,2006_Sen-G_TN,TN,Sen-G,Sen-G,Zogby Interactive/JZ Analytics,395,Online,,10/27/2006,600,Harold E. Ford Jr.,4344,DEM,43,Bob Corker,3019,REP,53,,-10,11/7/2006,47.99,50.71,-2.72,7.28,-7.28,1,3.31749459675647,for Reuters
25057,30295,1609,2006,2006_Sen-G_VA,VA,Sen-G,Sen-G,Zogby Interactive/JZ Analytics,395,Online,,10/27/2006,600,Jim Webb,3047,DEM,45,George F. Allen,3048,REP,44,,1,11/7/2006,49.59,49.2,.39,.61,.61,1,-3.171970402828219,for Reuters
64391,118459,3605,2006,2006_House-G_AZ-8,AZ-8,House-G,House-G,Wick Communications,381,Live Phone,,10/27/2006,400,Gabrielle Giffords,14445,DEM,50,Randy J. Graf,14446,REP,35,,15,11/7/2006,54.25,42.09,12.16,2.84,2.84,1,-.8882257559875002,
64411,118492,3605,2006,2006_House-G_AZ-8,AZ-8,House-G,House-G,Zogby Interactive/JZ Analytics,395,Online,,10/27/2006,500,Gabrielle Giffords,14445,DEM,53,Randy J. Graf,14446,REP,41,,12,11/7/2006,54.25,42.09,12.16,.16,-.16,1,-4.283158387650015,
64412,118493,3669,2006,2006_House-G_CO-7,CO-7,House-G,House-G,Zogby Interactive/JZ Analytics,395,Online,,10/27/2006,500,Ed Perlmutter,14282,DEM,54,Rick O'Donnell,14283,REP,40,,14,11/7/2006,54.93,42.06,12.87,1.13,1.13,1,-4.704106142395466,
64413,118494,3671,2006,2006_House-G_CT-2,CT-2,House-G,House-G,Zogby Interactive/JZ Analytics,395,Online,,10/27/2006,500,Joe Courtney,13958,DEM,42,Robert R. Simmons,13959,REP,47,,-5,11/7/2006,50.02,49.98,.03,5.03,-5.03,0,.0101697802046987,
64207,118136,3673,2006,2006_House-G_CT-4,CT-4,House-G,House-G,Research 2000,281,Live Phone,,10/27/2006,600,Diane Farrell,14211,DEM,47,Christopher H. Shays,14212,REP,43,,4,11/7/2006,47.58,50.96,-3.38,7.38,7.38,0,1.405963303314755,
64413,118495,3673,2006,2006_House-G_CT-4,CT-4,House-G,House-G,Zogby Interactive/JZ Analytics,395,Online,,10/27/2006,500,Diane Farrell,14211,DEM,51,Christopher H. Shays,14212,REP,44,,7,11/7/2006,47.58,50.96,-3.38,10.38,10.38,0,4.657553725748014,
64207,118137,3674,2006,2006_House-G_CT-5,CT-5,House-G,House-G,Research 2000,281,Live Phone,,10/27/2006,600,Christopher Murphy,14213,DEM,46,Nancy L. Johnson,14214,REP,43,,3,11/7/2006,56.46,43.54,12.93,9.93,-9.93,1,3.514019599579802,
64414,118496,3723,2006,2006_House-G_IL-6,IL-6,House-G,House-G,Zogby Interactive/JZ Analytics,395,Online,,10/27/2006,500,Tammy Duckworth,14270,DEM,54,Peter J. Roskam,14271,REP,40,,14,11/7/2006,48.65,51.35,-2.7,16.7,16.7,0,12.6919628009145,
64415,118497,3738,2006,2006_House-G_IN-2,IN-2,House-G,House-G,Zogby Interactive/JZ Analytics,395,Online,,10/27/2006,500,Joe Donnelly,14216,DEM,52,Chris Chocola,14217,REP,39,,13,11/7/2006,53.98,46.02,7.95,5.05,5.05,1,-.2858324865104158,
64415,118498,3745,2006,2006_House-G_IN-9,IN-9,House-G,House-G,Zogby Interactive/JZ Analytics,395,Online,,10/27/2006,500,Baron P. Hill,14204,DEM,48,Mike Sodrel,14205,REP,46,,2,11/7/2006,50.01,45.49,4.52,2.52,-2.52,1,-2.011275209932712,
64416,118499,3746,2006,2006_House-G_IA-1,IA-1,House-G,House-G,Zogby Interactive/JZ Analytics,395,Online,,10/27/2006,500,Bruce L. Braley,14312,DEM,49,Mike Whalen,14313,REP,42,,7,11/7/2006,55.1,43.25,11.85,4.85,-4.85,1,-2.407459980218076,
64417,118500,3758,2006,2006_House-G_KY-4,KY-4,House-G,House-G,Zogby Interactive/JZ Analytics,395,Online,,10/27/2006,500,Ken Lucas,14286,DEM,45,Geoff Davis,14287,REP,42,,3,11/7/2006,43.38,51.69,-8.31,11.31,11.31,0,4.892658828021437,
64418,118501,3809,2006,2006_House-G_MN-6,MN-6,House-G,House-G,Zogby Interactive/JZ Analytics,395,Online,,10/27/2006,500,Patty Wetterling,14290,DEM,42,Michele Bachmann,14291,REP,52,,-10,11/7/2006,42.07,50.05,-7.98,2.02,-2.02,1,-3.019220421417003,
64419,118502,3847,2006,2006_House-G_NM-1,NM-1,House-G,House-G,Zogby Interactive/JZ Analytics,395,Online,,10/27/2006,500,Patricia A. Madrid,14141,DEM,53,Heather A. Wilson,14142,REP,44,,9,11/7/2006,49.8,50.2,-.41,9.41,9.41,0,4.746037853670109,
64420,118503,3889,2006,2006_House-G_NC-11,NC-11,House-G,House-G,Zogby Interactive/JZ Analytics,395,Online,,10/27/2006,500,Joseph Heath Shuler,14299,DEM,48,Charles H. Taylor,14300,REP,43,,5,11/7/2006,53.79,46.21,7.59,2.59,-2.59,1,-1.722874649982497,
64421,118504,3910,2006,2006_House-G_OH-18,OH-18,House-G,House-G,Zogby Interactive/JZ Analytics,395,Online,,10/27/2006,500,Zachary T. Space,14474,DEM,53,Joy Padgett,14475,REP,33,,20,11/7/2006,62.06,37.94,24.12,4.12,-4.12,1,-3.163421715649367,
64410,118491,3926,2006,2006_House-G_PA-6,PA-6,House-G,House-G,Zogby Interactive/JZ Analytics,395,Online,,10/27/2006,500,Lois Murphy,14305,DEM,49,Jim Gerlach,14306,REP,44,,5,11/7/2006,49.34,50.66,-1.32,6.32,6.32,0,.8863517133372624,
64422,118505,3995,2006,2006_House-G_VA-2,VA-2,House-G,House-G,Zogby Interactive/JZ Analytics,395,Online,,10/27/2006,500,Philip J. Kellam,14050,DEM,43,Thelma D. Drake,14051,REP,51,,-8,11/7/2006,48.45,51.27,-2.82,5.18,-5.18,1,.0031145805856179,
27730,123631,8655,2006,2006_House-G_US,US,House-G,House-G,Princeton Survey Research Associates International,258,Live Phone,,10/27/2006,600,Generic Candidate,13746,DEM,53,Generic Candidate,13747,REP,38.5,,14.5,11/7/2006,51.6,44.07,7.53,6.97,6.97,1,.3539182941084323,for Newsweek; sample size unavailable; estimated at 600 as a default; average of multiple versions or turnout models listed in poll
55202,88740,1331,2006,2006_Gov-G_CA,CA,Gov-G,Gov-G,Rasmussen Reports/Pulse Opinion Research,277,IVR,,10/28/2006,500,Phil Angelides,12660,DEM,40,Arnold Schwarzenegger,12662,REP,53,,-13,11/7/2006,38.91,55.88,-16.98,3.98,3.98,1,-.5843307244657133,
24472,88785,1333,2006,2006_Gov-G_CT,CT,Gov-G,Gov-G,Rasmussen Reports/Pulse Opinion Research,277,IVR,,10/28/2006,500,"John DeStefano, Jr.",12671,DEM,35,M. Jodi Rell,12670,REP,57,,-22,11/7/2006,35.45,63.2,-27.76,5.76,5.76,1,.8754890298069422,
55332,88872,1337,2006,2006_Gov-G_IA,IA,Gov-G,Gov-G,Global Strategy Group,118,Live Phone,D,10/28/2006,600,Chet Culver,12684,DEM,44,Jim Nussle,12686,REP,37,,7,11/7/2006,54.02,44.38,9.65,2.65,-2.65,1,-1.942415035470328,for Chet Culver
73567,138069,1337,2006,2006_Gov-G_IA,IA,Gov-G,Gov-G,Global Strategy Group,118,Live Phone,D,10/28/2006,600,Chet Culver,12684,DEM,44,Jim Nussle,12686,REP,37,,7,11/7/2006,54.02,44.38,9.65,2.65,-2.65,1,-1.942415035470328,for Chet Culver
55362,88902,1339,2006,2006_Gov-G_IL,IL,Gov-G,Gov-G,Market Shares Corp.,187,Live Phone,,10/28/2006,600,Rod Blagojevich,12691,DEM,44,Judy Baar Topinka,12692,REP,29,13,15,11/7/2006,49.8,39.26,10.53,4.47,4.47,1,-.3097718576299413,
24242,89055,1344,2006,2006_Gov-G_MI,MI,Gov-G,Gov-G,EPIC-MRA,84,Live Phone,,10/28/2006,600,Jennifer Granholm,12710,DEM,52,Dick DeVos,12712,REP,42,,10,11/7/2006,56.36,42.3,14.06,4.06,-4.06,1,-1.197445128094327,among registered voters
24335,89081,1345,2006,2006_Gov-G_MN,MN,Gov-G,Gov-G,Mason-Dixon Polling & Strategy,197,Live Phone,,10/28/2006,625,Mike Hatch,12715,DEM,44,Tim Pawlenty,12717,REP,42,4,2,11/7/2006,45.73,46.69,-.96,2.96,2.96,0,-.9725293297172358,among registered voters
24349,89115,1349,2006,2006_Gov-G_NV,NV,Gov-G,Gov-G,Mason-Dixon Polling & Strategy,197,Live Phone,,10/28/2006,625,Dina Titus,12728,DEM,40,Jim Gibbons,12729,REP,44,,-4,11/7/2006,43.92,47.93,-4.01,.01,.01,1,-3.885217415965687,
24398,89180,1351,2006,2006_Gov-G_OH,OH,Gov-G,Gov-G,CNN/Opinion Research Corp.,37,Live Phone,,10/28/2006,542,Ted Strickland,12740,DEM,59,J. Kenneth Blackwell,12738,REP,36,,23,11/7/2006,60.54,36.65,23.89,.89,-.89,1,-5.502178096071386,for CNN
24595,89262,1353,2006,2006_Gov-G_PA,PA,Gov-G,Gov-G,Rasmussen Reports/Pulse Opinion Research,277,IVR,,10/28/2006,500,Ed Rendell,12748,DEM,56,Lynn Swann,12749,REP,38,,18,11/7/2006,60.36,39.64,20.73,2.73,-2.73,1,-1.252165176339218,
24399,89308,1357,2006,2006_Gov-G_TN,TN,Gov-G,Gov-G,CNN/Opinion Research Corp.,37,Live Phone,,10/28/2006,541,Phil Bredesen,12761,DEM,59,Jim Bryson,12758,REP,37,,22,11/7/2006,68.6,29.74,38.86,16.86,-16.86,1,10.90620059129251,for CNN
55820,89372,1360,2006,2006_Gov-G_WI,WI,Gov-G,Gov-G,Strategic Vision LLC,320,Live Phone,,10/28/2006,800,Jim Doyle,12774,DEM,47,Mark Green,12772,REP,45,,2,11/7/2006,52.7,45.31,7.39,5.39,-5.39,1,1.941706162216399,
55655,89205,1362,2006,2006_Gov-G_OR,OR,Gov-G,Gov-G,Rasmussen Reports/Pulse Opinion Research,277,IVR,,10/28/2006,500,Ted Kulongoski,12747,DEM,51,Ron Saxton,12744,REP,44,,7,11/7/2006,50.73,42.75,7.98,.98,-.98,1,-3.401233925865081,
24900,30138,1581,2006,2006_Sen-G_AZ,AZ,Sen-G,Sen-G,Zimmerman & Associates/Marketing Intelligence,394,Live Phone,,10/28/2006,400,Jim Pederson,2823,DEM,41.3,Jon Kyl,2822,REP,45.8,3.7,-4.5,11/7/2006,43.5,53.34,-9.84,5.34,5.34,1,.9665272356461924,
24472,29710,1583,2006,2006_Sen-G_CT,CT,Sen-G,Sen-G,Rasmussen Reports/Pulse Opinion Research,277,IVR,,10/28/2006,500,Ned Lamont,2839,DEM,40,Joseph I. Lieberman,14516,IND,48,9,-8,11/7/2006,39.73,49.71,-9.98,1.98,,1,-2.068839197678439,
24242,29480,1591,2006,2006_Sen-G_MI,MI,Sen-G,Sen-G,EPIC-MRA,84,Live Phone,,10/28/2006,600,Debbie Stabenow,2915,DEM,52,Mike Bouchard,2916,REP,38,1,14,11/7/2006,56.91,41.26,15.65,1.65,-1.65,1,-4.061661012258193,among registered voters
24335,29573,1592,2006,2006_Sen-G_MN,MN,Sen-G,Sen-G,Mason-Dixon Polling & Strategy,197,Live Phone,,10/28/2006,625,Amy Klobuchar,2923,DEM,50,Mark R. Kennedy,2924,REP,40,,10,11/7/2006,58.06,37.94,20.12,10.12,-10.12,1,6.104077886359708,among registered voters
24396,29634,1594,2006,2006_Sen-G_MO,MO,Sen-G,Sen-G,CNN/Opinion Research Corp.,37,Live Phone,,10/28/2006,565,Claire McCaskill,2935,DEM,49,Jim Talent,2936,REP,49,,0,11/7/2006,49.58,47.31,2.27,2.27,-2.27,.5,-1.23878909430395,
24349,29587,1597,2006,2006_Sen-G_NV,NV,Sen-G,Sen-G,Mason-Dixon Polling & Strategy,197,Live Phone,,10/28/2006,625,Jack Carter,2988,DEM,37,John Ensign,2987,REP,54,,-17,11/7/2006,40.99,55.36,-14.37,2.63,-2.63,1,-1.620482336338743,
24397,29635,1598,2006,2006_Sen-G_NJ,NJ,Sen-G,Sen-G,CNN/Opinion Research Corp.,37,Live Phone,,10/28/2006,577,Robert Menendez,2971,DEM,51,Thomas H. Kean,2972,REP,44,,7,11/7/2006,57.2,41.19,16.02,9.02,-9.02,1,-.8461178085791916,
24251,29489,1598,2006,2006_Sen-G_NJ,NJ,Sen-G,Sen-G,Fairleigh Dickinson University (PublicMind),92,Live Phone,,10/28/2006,577,Robert Menendez,2971,DEM,48,Thomas H. Kean,2972,REP,38,,10,11/7/2006,57.2,41.19,16.02,6.02,-6.02,1,-3.865616039229246,
4086,29990,1598,2006,2006_Sen-G_NJ,NJ,Sen-G,Sen-G,Strategic Vision LLC,320,Live Phone,,10/28/2006,800,Robert Menendez,2971,DEM,43,Thomas H. Kean,2972,REP,42,,1,11/7/2006,57.2,41.19,16.02,15.02,-15.02,1,5.615217683088988,
24398,29636,1602,2006,2006_Sen-G_OH,OH,Sen-G,Sen-G,CNN/Opinion Research Corp.,37,Live Phone,,10/28/2006,542,Sherrod Brown,3004,DEM,54,Michael DeWine,3005,REP,43,,11,11/7/2006,56.16,43.82,12.35,1.35,-1.35,1,-4.171758036734095,for CNN
24595,29833,1603,2006,2006_Sen-G_PA,PA,Sen-G,Sen-G,Rasmussen Reports/Pulse Opinion Research,277,IVR,,10/28/2006,500,Robert P. Casey Jr.,3010,DEM,55,Rick Santorum,3011,REP,42,,13,11/7/2006,58.64,41.28,17.35,4.35,-4.35,1,-2.348428857432733,
24399,29637,1605,2006,2006_Sen-G_TN,TN,Sen-G,Sen-G,CNN/Opinion Research Corp.,37,Live Phone,,10/28/2006,541,Harold E. Ford Jr.,4344,DEM,44,Bob Corker,3019,REP,52,,-8,11/7/2006,47.99,50.71,-2.72,5.28,-5.28,1,1.35983854619447,for CNN
24400,29638,1609,2006,2006_Sen-G_VA,VA,Sen-G,Sen-G,CNN/Opinion Research Corp.,37,Live Phone,,10/28/2006,597,Jim Webb,3047,DEM,50,George F. Allen,3048,REP,46,,4,11/7/2006,49.59,49.2,.39,3.61,3.61,1,.0608980513416918,
24290,29528,1609,2006,2006_Sen-G_VA,VA,Sen-G,Sen-G,Garin-Hart-Yang Research Group,113,Live Phone,D,10/28/2006,811,Jim Webb,3047,DEM,47,George F. Allen,3048,REP,43,,4,11/7/2006,49.59,49.2,.39,3.61,3.61,1,.2519726353063334,for unspecified Democratic sponsor
4085,30021,1610,2006,2006_Sen-G_WA,WA,Sen-G,Sen-G,Strategic Vision LLC,320,Live Phone,,10/28/2006,800,Maria Cantwell,3063,DEM,52,Mike McGavick,3064,REP,44,,8,11/7/2006,56.85,39.93,16.92,8.92,-8.92,1,4.433442391432305,
24855,137593,1610,2006,2006_Sen-G_WA,WA,Sen-G,Sen-G,SurveyUSA,325,IVR,,10/28/2006,774,Maria Cantwell,3063,DEM,54,Mike McGavick,3064,REP,41,2,13,11/7/2006,56.85,39.93,16.92,3.92,-3.92,1,-1.287848954438535,for KING TV (Seattle)
24871,30109,1610,2006,2006_Sen-G_WA,WA,Sen-G,Sen-G,University of Washington,364,Live Phone,,10/28/2006,700,Maria Cantwell,3063,DEM,53,Mike McGavick,3064,REP,41,,12,11/7/2006,56.85,39.93,16.92,4.92,-4.92,1,-.2630639652396384,among registered voters
74004,138843,3607,2006,2006_House-G_AR-2,AR-2,House-G,House-G,SurveyUSA,325,IVR,,10/28/2006,469,Vic Snyder,16517,DEM,60,Andy Mayberry,16518,REP,39,,21,11/7/2006,60.53,39.47,21.06,.06,-.06,1,-7.285891167830727,for KTHV-TV Little Rock
64306,118292,3665,2006,2006_House-G_CO-3,CO-3,House-G,House-G,SurveyUSA,325,IVR,,10/28/2006,611,John T. Salazar,14385,DEM,57,Scott Tipton,14386,REP,38,2,19,11/7/2006,61.59,36.55,25.04,6.04,-6.04,1,-1.170596748398235,
74027,138869,3680,2006,2006_House-G_FL-5,FL-5,House-G,House-G,SurveyUSA,325,IVR,,10/28/2006,495,John T. Russell,16525,DEM,41,Virginia Brown-Waite,16526,REP,55,,-14,11/7/2006,40.15,59.85,-19.7,5.7,5.7,1,-1.612332775251992,for WFLA-TV
63839,117542,3752,2006,2006_House-G_KS-2,KS-2,House-G,House-G,ASA Marketing Group,5,Live Phone,D,10/28/2006,1002,Nancy Boyda,13812,DEM,50,Jim Ryun,13813,REP,41,,9,11/7/2006,50.6,47.14,3.46,5.54,5.54,1,-1.518682144393621,for Nancy Boyda
64107,117950,3756,2006,2006_House-G_KY-2,KY-2,House-G,House-G,Lauer Johnson Research,167,Live Phone,D,10/28/2006,400,John Michael Weaver,13984,DEM,46,Ron Lewis,13985,REP,43,,3,11/7/2006,44.59,55.41,-10.81,13.81,13.81,0,8.182689547185481,for unspecified Democratic sponsor
24349,117987,3830,2006,2006_House-G_NV-2,NV-2,House-G,House-G,Mason-Dixon Polling & Strategy,197,Live Phone,,10/28/2006,400,Jill Talbot Derby,14054,DEM,39,Dean Heller,14055,REP,47,,-8,11/7/2006,44.94,50.35,-5.4,2.6,-2.6,1,-2.562427092612913,
24349,117988,3831,2006,2006_House-G_NV-3,NV-3,House-G,House-G,Mason-Dixon Polling & Strategy,197,Live Phone,,10/28/2006,400,Tessa M. Hafen,14056,DEM,39,Jon C. Porter,14057,REP,46,,-7,11/7/2006,46.57,48.46,-1.88,5.12,-5.12,1,-.7812576805167228,
74120,139034,3874,2006,2006_House-G_NY-25,NY-25,House-G,House-G,Zogby Interactive/JZ Analytics,395,Online,,10/28/2006,500,Daniel B. Maffei,13824,DEM,45,James T. Walsh,13825,REP,41,,4,11/7/2006,49.21,50.79,-1.57,5.57,5.57,0,.4731406757113863,
4087,33006,8655,2006,2006_House-G_US,US,House-G,House-G,CNN/Opinion Research Corp.,37,Live Phone,,10/28/2006,600,Generic Candidate,13746,DEM,53,Generic Candidate,13747,REP,42,,11,11/7/2006,51.6,44.07,7.53,3.47,3.47,1,-3.088246008009872,for CNN; sample size unavailable; estimated at 600 as a default
